OBJID,RA,DEC
587739407877734636,16:02:26.78,+22:12:40.1
587736781995966640,16:02:32.46,+33:22:09.6
588018056196391187,16:02:34.97,+36:52:57.5
588017978914177396,16:02:45.23,+25:21:57.6
588018091080876228,16:02:50.89,+32:08:41.4
588017990705611243,16:03:05.05,+05:06:28.1
587736783069511907,16:03:16.47,+34:08:34.5
587739407877800225,16:03:16.69,+22:03:57.7
587733398644392122,16:03:17.90,+38:50:32.2
587733399717806273,16:03:24.66,+39:54:51.7
587739827676053852,16:03:34.55,+15:52:29.9
587742589868114245,16:03:46.30,+11:35:06.6
587736941992542616,16:04:03.00,+25:29:49.4
587739380997423378,16:04:13.48,+21:15:28.4
587742645163524455,16:04:16.09,+12:48:54.0
588017978377568556,16:04:16.27,+24:48:44.5
587730022264144083,16:04:29.90,+03:48:54.5
587736546854961587,16:04:30.84,+04:26:36.7
587739811572285834,16:04:32.92,+16:52:52.3
587739720846868798,16:04:37.83,+17:50:09.1
587736542566482306,16:04:38.74,+05:36:31.4
587736782532903107,16:04:39.73,+33:33:40.0
587739720310063195,16:04:45.43,+17:26:54.3
587745970538283339,16:04:50.67,+20:04:46.3
587736897963819114,16:04:55.54,+28:09:56.7
587736942529478707,16:05:01.05,+25:44:34.8
587735742616764638,16:05:13.08,+30:27:59.8
587729227152883974,16:05:18.52,+52:08:03.5
587733608014348555,16:05:28.88,+42:37:38.0
587745970538414123,16:05:32.33,+19:56:04.7
587736975277031503,16:05:36.80,+22:11:11.0
587742628533174350,16:05:38.08,+10:02:07.5
587735742616764668,16:05:45.11,+30:33:53.8
587739707957772688,16:05:46.30,+18:01:00.5
587739827676315658,16:05:58.32,+15:45:40.6
587742551764042156,16:06:14.90,+12:03:54.6
588018253222117687,16:06:18.50,+35:16:27.8
587736620398870824,16:06:24.55,+27:43:39.7
587736899037430030,16:06:27.02,+29:04:37.5
587739407341453481,16:06:30.72,+21:06:59.2
587736584975745322,16:06:37.14,+26:13:46.5
587735665853202672,16:06:51.91,+40:32:58.6
587733410456600784,16:06:56.04,+37:19:17.8
587733397571436730,16:06:56.70,+37:03:14.0
587733412066689183,16:07:04.63,+39:08:43.5
587736975277162620,16:07:07.03,+22:03:38.0
588018089471181022,16:07:18.99,+29:50:27.0
587739720847130983,16:07:24.26,+17:39:42.5
587736976887513452,16:07:39.28,+23:25:00.8
587742589331767390,16:07:58.36,+10:46:46.5
587733603728556087,16:08:06.68,+42:40:57.8
587739719773651323,16:08:09.59,+16:40:38.5
588017977841352925,16:08:30.05,+23:42:04.0
587733440513638660,16:08:30.09,+39:27:34.2
587736920506695761,16:08:35.59,+28:48:19.0
587733399718461604,16:08:43.28,+38:57:29.1
587736916762034702,16:08:47.95,+08:57:00.6
587736584976007509,16:09:00.39,+26:00:47.1
587736941993132315,16:09:06.49,+24:52:13.5
587725816964251809,16:09:07.08,+51:35:48.5
587739811036004699,16:09:08.60,+16:03:53.2
587739407878521024,16:09:22.90,+21:18:25.1
588018091081662723,16:09:24.71,+31:01:24.8
587736585512812877,16:09:46.62,+26:24:06.0
587739810499264676,16:09:50.03,+15:35:54.8
587736585512878333,16:10:02.02,+26:25:20.4
587742610276024740,16:10:13.45,+09:00:36.6
587736919970087354,16:10:15.85,+28:10:28.3
588018055123960097,16:10:17.82,+34:06:02.8
587729409684799703,16:10:21.27,+50:33:12.3
587736975277621531,16:10:22.56,+21:27:22.0
587739380461404437,16:10:29.60,+19:57:15.3
587736546855616755,16:10:30.79,+04:23:44.7
587736897964540164,16:10:51.54,+27:09:29.9
587729409148256445,16:11:01.21,+49:47:43.4
587745969465458987,16:11:05.32,+18:29:58.0
587735665317052530,16:11:19.30,+38:59:22.8
587725818037731481,16:11:25.22,+52:45:26.8
588018252686033082,16:11:32.75,+33:47:38.1
587729409684996289,16:11:47.09,+50:12:55.5
587735742617550867,16:11:56.60,+29:27:16.4
587736916762427983,16:12:04.69,+08:44:23.0
587736899574890690,16:12:06.14,+28:29:56.0
588018252686098663,16:12:09.01,+33:43:24.7
587733604265754927,16:12:17.60,+42:17:20.8
587736585513140555,16:12:17.91,+25:59:30.8
587739845394497758,16:12:19.93,+14:10:30.3
587735743691030804,16:12:21.81,+30:24:00.2
587735742617616406,16:12:35.22,+29:21:54.3
588007004192309363,16:12:45.11,+47:39:36.7
587736781460537608,16:13:18.80,+30:54:37.0
588018091082055824,16:13:24.79,+30:35:59.0
587736919970546062,16:13:39.10,+27:25:11.5
588017977841942618,16:13:46.04,+22:55:08.4
587736919433871640,16:13:51.03,+26:50:31.5
587736975278014934,16:14:25.02,+21:02:14.6
588018091082252625,16:14:26.76,+30:16:46.4
587736585513402495,16:14:28.60,+25:41:38.7
587736919970677121,16:14:42.88,+27:15:35.2
587736898501804224,16:15:08.67,+27:02:01.1
587736751932834021,16:15:22.54,+30:46:36.7
587736921044287701,16:15:36.92,+28:09:30.9
587739811036791146,16:16:02.46,+15:14:49.2
588018056734703981,16:16:03.36,+34:53:44.7
587736941993984359,16:16:06.90,+23:49:59.8
587736921044287841,16:16:07.11,+28:08:47.9
587735743691489595,16:16:09.24,+29:45:25.6
587742646238511515,16:16:30.78,+12:42:06.2
587739165701505245,16:16:47.50,+20:56:32.7
587736919434264849,16:17:21.37,+26:25:49.1
587729227690934493,16:17:35.00,+50:14:40.4
587742550691676719,16:17:39.50,+10:21:45.8
587739165701636461,16:17:49.44,+20:41:28.7
587742061098172728,16:17:56.07,+11:37:03.2
587733398109421733,16:17:56.27,+35:38:02.8
587736781997867232,16:18:07.13,+30:26:27.7
587733608015921346,16:18:11.82,+40:05:41.2
587736783071281360,16:18:18.58,+31:36:09.5
587742551228612957,16:18:32.59,+10:48:40.2
587733398109487201,16:18:32.76,+35:29:10.4
588017978379338097,16:18:37.78,+22:29:12.4
587736620400377918,16:18:44.85,+25:39:07.7
587736941994311867,16:18:46.63,+23:23:04.8
587733410458042510,16:18:54.60,+35:09:14.3
587739844321608148,16:19:00.17,+12:43:19.0
587739809963573699,16:19:12.25,+14:09:04.9
587729751131160858,16:19:13.04,+42:46:57.2
587735665317970227,16:19:16.40,+37:37:19.8
587733440515014895,16:19:18.16,+37:05:42.8
587733440515080203,16:19:21.65,+37:04:08.9
587729408075956489,16:19:28.96,+46:40:40.3
587736585514058028,16:19:29.58,+24:47:29.4
587739815855653173,16:19:29.74,+18:28:49.2
588011101572956308,16:19:31.81,+43:03:06.9
587733411531522132,16:19:41.53,+36:05:17.7
587736898502394178,16:20:07.77,+26:07:23.0
587742615100850394,16:20:21.17,+12:42:55.8
587739828751565088,16:20:35.22,+15:05:56.0
587733609626206395,16:20:37.72,+41:28:00.9
587736976889086271,16:20:44.50,+21:36:56.9
587736584977449362,16:20:49.74,+24:02:31.5
587735665854972224,16:21:11.82,+37:36:32.1
587733609089597786,16:21:29.80,+40:44:51.7
587729229301219517,16:21:33.13,+51:35:52.8
587733412068458887,16:21:35.84,+36:09:02.1
587736586051059990,16:21:40.36,+24:53:42.8
587735666928320665,16:21:51.46,+38:56:15.2
587735666928320908,16:22:00.25,+38:54:54.2
587729231976857898,16:22:00.74,+49:31:14.8
587733441588691378,16:22:14.09,+37:50:09.8
587729408076415063,16:22:51.07,+45:44:31.3
587733604267131173,16:23:16.56,+39:55:11.4
587735665855234093,16:23:21.07,+37:15:30.2
587729651810697263,16:23:22.85,+41:39:04.4
587729651810697266,16:23:23.19,+41:39:10.0
587733603730522222,16:23:28.06,+39:11:29.1
587739828751892907,16:23:52.35,+14:49:53.6
587733609089925437,16:23:54.40,+40:08:35.6
587729407539937460,16:23:57.04,+44:51:02.3
587736976889544991,16:24:06.50,+20:56:28.8
587736919971791278,16:24:09.00,+25:48:58.8
587742629072076915,16:24:12.47,+09:12:51.4
587735743692538203,16:24:18.28,+28:12:18.2
587735665855299953,16:24:24.34,+37:10:26.7
587736899039658338,16:24:40.09,+25:56:18.9
587736783608873218,16:24:48.26,+30:44:25.6
587733605340676133,16:25:02.36,+40:56:47.9
587739844322328965,16:25:02.91,+12:00:10.2
587739720849228213,16:25:05.89,+15:30:54.3
587736783072198826,16:25:06.71,+30:12:37.0
587736584441364724,16:25:57.49,+22:46:29.1
587733412069048516,16:25:58.62,+35:13:18.9
587729752741904679,16:26:18.76,+43:24:26.9
587729233050665116,16:26:18.89,+49:55:35.6
587735743692800203,16:26:26.32,+27:54:15.4
587733432992989460,16:26:33.63,+34:41:26.4
587739828215480562,16:26:37.27,+14:06:03.1
587729233050730720,16:26:45.15,+49:42:40.6
587733397573927092,16:26:47.30,+33:04:51.2
588007005267296601,16:26:48.90,+45:58:56.7
587733440515998080,16:26:56.91,+35:28:00.0
587736941995360621,16:27:18.76,+22:02:02.6
587736941995360581,16:27:19.97,+22:04:19.4
587736919972315407,16:27:44.02,+25:04:36.9
587729751132340562,16:28:28.62,+40:43:14.8
587739827678937316,16:28:29.60,+13:15:48.7
587729751669080067,16:29:00.41,+41:17:03.4
587736919972446434,16:29:17.56,+24:51:29.6
587736753544757574,16:29:26.71,+29:32:28.0
588017978917388505,16:29:27.13,+21:20:11.7
587736619864949234,16:29:44.06,+23:21:10.4
587735742619845091,16:29:59.95,+25:55:04.9
588017979454193856,16:30:07.64,+21:50:47.8
587729751669211314,16:30:19.05,+41:06:07.4
587729752205951190,16:30:26.84,+41:29:02.3
588007004731146335,16:30:36.25,+44:23:49.4
587729652884963589,16:31:03.88,+41:09:21.7
587736899577315639,16:31:27.91,+25:06:29.7
587739814246744439,16:31:42.02,+15:33:32.2
588018090011001291,16:31:44.02,+25:51:39.0
587739809965015638,16:31:46.02,+12:46:36.0
588017979454455825,16:31:46.23,+21:28:36.8
587729752742756624,16:32:18.08,+41:56:13.0
587733442126676135,16:32:31.86,+36:14:48.9
587735665856414059,16:32:36.78,+35:12:12.2
587739827679396419,16:32:55.61,+12:50:38.2
587729753279496516,16:33:05.10,+42:20:08.7
587739809965212314,16:33:17.89,+12:37:23.9
587736618791993649,16:33:35.94,+21:43:37.7
587736941996147078,16:33:43.73,+20:56:30.6
587736618792059213,16:33:46.81,+21:32:05.3
587725992500199478,16:34:46.01,+45:19:27.6
588018091084808553,16:34:55.49,+26:24:42.8
587735743157174629,16:34:56.88,+25:41:33.3
587729409151205689,16:35:09.12,+44:19:57.8
587739510909960596,16:35:38.49,+17:36:17.9
587733604805443868,16:35:56.55,+37:47:31.0
587733432457625950,16:35:57.98,+31:48:56.7
587729652349141047,16:36:32.57,+39:01:40.4
587729233052041524,16:37:22.00,+47:13:39.0
587733603732422683,16:37:31.55,+35:58:32.4
587736752472457349,16:37:54.13,+26:40:46.9
587739844860641342,16:37:57.95,+11:13:46.2
587725993573941525,16:38:01.25,+45:44:24.6
588018055127564682,16:38:08.23,+28:22:07.3
587733441590853716,16:38:10.71,+34:11:05.9
587725993574006986,16:38:33.46,+45:37:45.1
587725993574072649,16:39:20.61,+45:26:08.0
587736585516548257,16:39:30.80,+21:19:00.9
587729653422883124,16:40:12.26,+39:28:22.3
588007005269131594,16:40:30.38,+42:32:05.5
587733440517898614,16:40:47.40,+32:14:23.3
587729407542296844,16:41:08.60,+40:25:17.5
587729752207393070,16:41:10.26,+38:49:55.2
587729408078905598,16:41:50.98,+41:13:42.1
587729407542362397,16:42:08.18,+40:16:36.9
587729752744067364,16:42:11.74,+39:27:19.5
587739707962097965,16:42:34.96,+13:50:12.2
587729233052696740,16:42:36.14,+46:00:46.1
587736783074558187,16:43:18.57,+26:35:20.1
588018090012639397,16:44:04.24,+23:23:51.9
587736585517203521,16:44:23.08,+20:24:46.9
587736782001340710,16:44:24.35,+25:07:29.9
587736618793501341,16:45:20.09,+19:38:36.6
587729233053221078,16:45:48.78,+45:05:15.6
587736619330306460,16:45:49.22,+19:55:21.9
587729231443591233,16:46:07.00,+42:27:37.4
587735666394923460,16:46:07.68,+32:38:46.0
587729231980265803,16:46:34.83,+43:01:07.4
587733609093136687,16:46:52.98,+34:24:36.1
587729408616366243,16:47:14.78,+40:14:42.3
587733442128839041,16:47:28.20,+32:29:50.9
587736619867242956,16:47:43.68,+20:15:48.4
588018091086643347,16:48:21.77,+23:36:52.9
587729408079954123,16:48:25.34,+39:16:38.2
587735744232555048,16:49:26.13,+23:39:35.2
587735743159141012,16:49:42.41,+22:41:26.3
587733398113812840,16:50:02.36,+28:10:22.2
587733608557052217,16:50:22.32,+32:45:36.9
587733441056014550,16:50:29.37,+30:14:07.4
587735665322426682,16:50:43.78,+29:55:15.9
587729652887912660,16:51:11.15,+35:46:00.8
587729231980986447,16:51:41.69,+41:40:06.2
587733604271128915,16:51:58.60,+32:57:05.6
588007005807378781,16:51:59.26,+40:16:16.4
588007005807444322,16:52:06.79,+40:01:24.7
587733431923245478,16:52:16.82,+27:21:56.8
588007005270901101,16:52:32.38,+39:16:14.3
587733433533399066,16:52:51.36,+28:59:27.3
587735665859363279,16:52:53.31,+30:03:21.8
587729232517792103,16:53:03.65,+41:57:13.5
587736946814681404,16:53:42.04,+21:00:12.5
587729751136010687,16:53:50.05,+34:00:26.1
587733605344739662,16:53:57.64,+33:37:04.9
587736782539391497,16:54:07.34,+23:24:44.6
587725993576235371,16:54:22.27,+41:20:07.6
587725994112844170,16:54:28.45,+41:58:14.3
587725993576300903,16:54:52.99,+41:12:13.8
587729408617611639,16:54:56.14,+37:53:06.6
587736782539588091,16:55:10.59,+23:01:41.0
587729653425242367,16:55:23.32,+35:08:10.2
587733431923835334,16:55:45.92,+26:15:17.1
587729752209555683,16:56:10.59,+34:50:11.4
588018090014278106,16:56:15.63,+20:58:35.0
587733398114730311,16:56:22.18,+26:37:59.6
587729751136469464,16:56:23.95,+33:06:55.8
588018056203600424,16:57:17.02,+25:13:00.4
587733604808654984,16:57:52.17,+31:58:19.8
587725993040347478,16:57:53.20,+39:05:51.9
587725994650042688,16:58:28.19,+41:40:39.7
587735742623711403,16:58:28.49,+20:02:21.5
587735742623711399,16:58:29.60,+20:02:29.3
588007005808623859,16:59:01.12,+37:48:31.0
587735743697191084,16:59:07.10,+21:01:47.9
587729653425832069,16:59:33.45,+34:00:48.1
587729652889223618,16:59:48.65,+33:14:42.9
587735743697256603,16:59:54.03,+21:01:22.0
587729652352680322,17:00:03.95,+32:29:59.9
587736753548951642,17:00:05.72,+22:59:44.0
588018056204059196,17:00:35.27,+24:26:44.8
587725994650501397,17:00:51.93,+40:42:02.7
587725993577545914,17:01:39.71,+38:45:01.4
587736752476062363,17:03:23.52,+20:51:19.4
587725490524520682,17:03:23.61,+60:26:41.5
587729751137649210,17:03:32.15,+30:50:34.8
587725504482574464,17:04:14.34,+62:02:34.0
587729652353401025,17:04:16.87,+31:03:44.6
587725994651156790,17:04:28.10,+39:20:52.6
587729781736276184,17:04:43.10,+34:33:30.6
587729781736342028,17:04:50.72,+34:24:56.7
587725491597672725,17:05:35.30,+61:58:08.5
587729781736473101,17:05:36.31,+34:08:04.2
587729653426946359,17:06:09.01,+31:55:41.2
587729781736538505,17:06:11.84,+34:08:18.5
587729752211259816,17:06:12.92,+31:39:51.3
587729233056563659,17:06:28.51,+38:21:48.6
587725490525045016,17:06:32.59,+59:14:02.0
587729752211784091,17:08:31.05,+30:34:43.1
587729653963948206,17:08:33.33,+31:48:20.3
587725490525438045,17:09:19.22,+58:28:16.1
587729782810280193,17:09:32.08,+34:25:37.3
587725490525503670,17:10:03.28,+58:16:19.1
587725491062112594,17:10:26.38,+58:56:31.6
587729408083689887,17:10:48.99,+31:59:10.6
587725575886733399,17:10:52.65,+63:21:09.8
587725491062309199,17:11:33.44,+58:33:09.2
587729652354777743,17:11:47.78,+28:19:27.4
587729752748982355,17:12:13.64,+30:10:04.2
587729653428191602,17:13:07.74,+29:30:06.6
587725491598917859,17:13:59.74,+59:20:18.3
587729782274654633,17:14:36.28,+31:52:35.6
587729752749441271,17:15:10.57,+29:15:47.5
587725491599311220,17:16:37.45,+58:24:42.8
587725492672266595,17:17:09.94,+60:20:56.8
587725504484933977,17:17:35.18,+56:46:30.0
587725490527142177,17:18:50.99,+54:45:11.3
587725490527404227,17:19:56.89,+54:17:25.3
587725576425177410,17:22:41.12,+60:00:38.5
587725589310865732,17:25:05.28,+58:09:10.7
587725576425832622,17:26:25.84,+58:35:19.9
587725578036183361,17:33:37.70,+59:29:52.0
587725590921937245,17:36:55.21,+57:27:43.9
587725578037362974,17:39:33.32,+56:56:18.3
587727215220425129,20:36:23.47,-04:37:07.5
587730848496681159,20:39:55.67,+00:58:36.7
587726879946441236,20:44:59.50,-04:46:31.4
587726878872764592,20:45:15.05,-05:37:21.9
587731173842026987,20:47:19.06,+00:19:14.9
587730848497927193,20:51:43.63,+00:56:34.0
587731173305877305,20:53:42.11,-00:09:39.1
587730847424512345,20:54:32.42,+00:02:31.1
587727212806603047,20:54:34.13,-06:57:19.5
587730846351032810,20:56:41.65,-00:49:06.2
587727213343867350,20:57:57.46,-06:42:11.3
587731172769465209,20:58:09.14,-00:26:58.9
587726879411142762,20:59:02.71,-05:47:16.3
587727223005184142,21:02:42.77,+10:36:26.9
587727222468313125,21:02:57.76,+10:10:38.6
587730848499237285,21:03:11.74,+00:58:31.2
587730846889345512,21:09:51.61,-00:24:29.5
587730775481450944,21:12:24.69,+11:24:31.3
587726879949586722,21:13:46.67,-05:49:01.4
587731173308105048,21:14:20.73,-00:00:34.8
587726877802299805,21:14:45.53,-07:31:24.5
587730846353195114,21:16:27.65,-00:49:35.4
587730847964135827,21:19:23.25,+00:34:42.3
587731172771824190,21:19:27.35,-00:26:30.4
587726879413829948,21:23:44.25,-06:25:15.0
587730774945890425,21:24:29.82,+11:23:17.7
587726878340350162,21:25:36.30,-07:18:38.4
587727212810338623,21:28:27.69,-08:11:35.4
587727214957756512,21:28:39.47,-06:30:40.1
587730845817635030,21:28:51.19,-01:04:12.4
587731186187501967,21:30:00.40,-00:11:02.2
587731186187632690,21:30:59.86,-00:00:02.1
587731186724569464,21:31:42.91,+00:21:28.1
587727212274188543,21:34:40.84,-08:40:20.9
587730848502841711,21:36:22.08,+00:56:51.7
587727220861239499,21:36:35.77,+10:27:47.9
587731185651614173,21:39:00.49,-00:30:51.7
587730775484530998,21:40:11.53,+12:36:38.1
587731185652072643,21:43:27.55,-00:28:48.7
587727213348978941,21:44:52.93,-08:04:03.5
587727213885981044,21:46:27.62,-07:40:46.0
587731187531579665,21:47:19.89,+00:41:39.0
587727214422982975,21:47:48.17,-07:27:31.2
587726879416516920,21:48:12.90,-07:12:14.0
587726879416647765,21:49:29.42,-07:11:45.5
587727222473359927,21:49:44.92,+12:12:44.1
587727213349634394,21:51:12.94,-08:20:39.8
587726878879973752,21:51:15.31,-07:46:16.6
587726879953715524,21:51:37.96,-06:49:47.8
587730774948905299,21:52:06.70,+12:40:32.1
587730774948905407,21:52:24.52,+12:38:51.3
587727212276154597,21:53:05.12,-09:11:05.0
587726877269623092,21:53:11.32,-09:03:49.8
587731186726928800,21:53:26.89,+00:22:18.0
587730774412492938,21:56:52.71,+12:18:58.0
587730772801814863,21:57:06.72,+11:02:45.7
587730818432434238,21:58:53.99,-07:15:31.8
587726879417696526,21:59:02.09,-07:31:35.4
587726879954567424,21:59:14.17,-07:00:34.8
587727223548281206,21:59:53.37,+13:34:47.5
587730818432827561,22:02:33.35,-07:16:23.1
587726879418089515,22:02:33.85,-07:32:25.1
587734305413529813,22:03:16.00,+00:34:16.0
587734304339919063,22:03:58.33,-00:16:19.7
587731186191237243,22:04:12.72,-00:01:55.6
587726877808001287,22:06:51.29,-08:56:33.5
587731185654694175,22:07:13.82,-00:35:54.5
587731186191958026,22:10:28.81,-00:01:18.2
587730774414197054,22:12:45.06,+13:01:54.0
587726878882660518,22:15:42.87,-08:20:15.2
587731185655808210,22:17:09.24,-00:27:33.3
587726878346182781,22:19:16.08,-08:45:54.5
587726879420121193,22:21:09.88,-08:03:23.7
587730773878309063,22:21:44.35,+12:45:20.7
587726879957713083,22:28:15.86,-07:43:55.9
587730815751356508,22:28:24.27,-10:00:57.3
587730772805288311,22:29:22.27,+12:11:33.3
587730818436104324,22:32:51.87,-07:58:13.4
587734305953873999,22:34:55.09,+00:51:26.6
587726877274210457,22:35:07.62,-09:54:57.1
587734304880328816,22:36:41.21,+00:02:34.4
587734304880591096,22:38:48.14,+00:08:16.8
587734303806914823,22:39:36.25,-00:41:28.7
587726879422808232,22:45:48.83,-08:31:39.1
587730772807385316,22:48:28.87,+12:40:50.0
587734305418707087,22:50:00.99,+00:30:35.4
587730773345042788,22:55:57.41,+13:14:40.3
587734305956298758,22:56:34.51,+01:00:21.8
587727223554572303,22:58:34.30,+15:10:22.0
587730817365246129,22:58:55.34,-09:15:23.5
587734304345948330,22:59:06.17,-00:17:46.5
587726879961251942,23:00:27.41,-08:15:07.1
587727220870545630,23:02:40.31,+13:19:44.7
587726879424643217,23:03:02.32,-08:38:13.5
587730774956507361,23:03:11.53,+14:41:38.2
587726879961514159,23:03:20.79,-08:13:16.2
587727220870742203,23:04:40.38,+13:13:49.1
587727221407678614,23:04:44.19,+13:39:41.1
587731187271663669,23:05:12.56,+00:50:03.8
587727220870807812,23:05:15.59,+13:13:31.4
587730817365901477,23:05:17.34,-09:21:39.5
587727223018553661,23:07:10.32,+15:00:35.4
587731186735186149,23:08:44.24,+00:23:00.0
587730773346550051,23:09:44.78,+13:31:42.5
588015510337814649,23:11:49.79,+00:55:43.5
587731185661903030,23:13:05.12,-00:33:47.5
587726878352015499,23:13:12.99,-09:44:48.5
587730773346943249,23:13:47.07,+13:41:15.4
587727220871790648,23:14:13.19,+13:25:35.0
587730817366950006,23:14:39.13,-09:26:19.9
587731186735906934,23:15:43.19,+00:25:01.1
587726877815603308,23:17:06.07,-10:07:21.0
587731185125556427,23:17:46.71,-00:50:55.1
587730774958080176,23:18:25.40,+14:56:18.7
588015510338797658,23:20:26.08,+00:59:56.5
587727222483255513,23:21:54.65,+14:57:20.0
587730775495409764,23:22:38.54,+15:23:55.8
587730775495475415,23:22:57.55,+15:28:33.2
587730773884993777,23:24:14.91,+14:20:03.5
587727223020454037,23:25:07.05,+15:15:23.8
587727221409906874,23:25:48.27,+14:03:17.3
587727223557456100,23:26:15.84,+15:43:19.3
